name,foot,height,position
thomas-delaney,left,182,Midfielder - Central Midfield
thorgan-hazard,right,175,Forward - Left Winger
thorgan-hazard,right,175,Forward - Left Winger
thorgan-hazard,right,175,Forward - Left Winger
thorgan-hazard,right,175,Forward - Left Winger
thorgan-hazard,right,175,Forward - Left Winger
thorgan-hazard,right,175,Forward - Left Winger
thorgan-hazard,right,175,Forward - Left Winger
thorgan-hazard,right,175,Forward - Left Winger
thorgan-hazard,right,175,Forward - Left Winger
thorgan-hazard,right,175,Forward - Left Winger
alassane-plea,right,181,Forward - Centre-Forward
alassane-plea,right,181,Forward - Centre-Forward
alassane-plea,right,181,Forward - Centre-Forward
alassane-plea,right,181,Forward - Centre-Forward
alassane-plea,right,181,Forward - Centre-Forward
alassane-plea,right,181,Forward - Centre-Forward
breel-embolo,right,187,Forward - Centre-Forward
breel-embolo,right,187,Forward - Centre-Forward
breel-embolo,right,187,Forward - Centre-Forward
breel-embolo,right,187,Forward - Centre-Forward
breel-embolo,right,187,Forward - Centre-Forward
breel-embolo,right,187,Forward - Centre-Forward
breel-embolo,right,187,Forward - Centre-Forward
christoph-kramer,right,191,Midfielder - Defensive Midfield
christoph-kramer,right,191,Midfielder - Defensive Midfield
christoph-kramer,right,191,Midfielder - Defensive Midfield
christoph-kramer,right,191,Midfielder - Defensive Midfield
christoph-kramer,right,191,Midfielder - Defensive Midfield
christoph-kramer,right,191,Midfielder - Defensive Midfield
christoph-kramer,right,191,Midfielder - Defensive Midfield
christoph-kramer,right,191,Midfielder - Defensive Midfield
christoph-kramer,right,191,Midfielder - Defensive Midfield
christoph-kramer,right,191,Midfielder - Defensive Midfield
denis-zakaria,right,190,Midfielder - Defensive Midfield
denis-zakaria,right,190,Midfielder - Defensive Midfield
denis-zakaria,right,190,Midfielder - Defensive Midfield
denis-zakaria,right,190,Midfielder - Defensive Midfield
fabian-johnson,right,183,Forward - Left Winger
fabian-johnson,right,183,Forward - Left Winger
fabian-johnson,right,183,Forward - Left Winger
fabian-johnson,right,183,Forward - Left Winger
fabian-johnson,right,183,Forward - Left Winger
fabian-johnson,right,183,Forward - Left Winger
fabian-johnson,right,183,Forward - Left Winger
fabian-johnson,right,183,Forward - Left Winger
fabian-johnson,right,183,Forward - Left Winger
florian-neuhaus,right,183,Midfielder - Central Midfield
florian-neuhaus,right,183,Midfielder - Central Midfield
florian-neuhaus,right,183,Midfielder - Central Midfield
florian-neuhaus,right,183,Midfielder - Central Midfield
florian-neuhaus,right,183,Midfielder - Central Midfield
florian-neuhaus,right,183,Midfielder - Central Midfield
florian-neuhaus,right,183,Midfielder - Central Midfield
ibrahima-traore,left,171,Forward - Right Winger
ibrahima-traore,left,171,Forward - Right Winger
ibrahima-traore,left,171,Forward - Right Winger
ibrahima-traore,left,171,Forward - Right Winger
ibrahima-traore,left,171,Forward - Right Winger
jonas-hofmann,right,176,Midfielder - Central Midfield
jonas-hofmann,right,176,Midfielder - Central Midfield
jonas-hofmann,right,176,Midfielder - Central Midfield
jonas-hofmann,right,176,Midfielder - Central Midfield
jonas-hofmann,right,176,Midfielder - Central Midfield
jonas-hofmann,right,176,Midfielder - Central Midfield
jonas-hofmann,right,176,Midfielder - Central Midfield
jonas-hofmann,right,176,Midfielder - Central Midfield
keanan-bennetts,left,183,Forward - Left Winger
keanan-bennetts,left,183,Forward - Left Winger
keanan-bennetts,left,183,Forward - Left Winger
keanan-bennetts,left,183,Forward - Left Winger
keanan-bennetts,left,183,Forward - Left Winger
lars-stindl,right,181,Forward - Second Striker
lars-stindl,right,181,Forward - Second Striker
lars-stindl,right,181,Forward - Second Striker
lars-stindl,right,181,Forward - Second Striker
lars-stindl,right,181,Forward - Second Striker
lars-stindl,right,181,Forward - Second Striker
laszlo-benes,left,181,Midfielder - Central Midfield
laszlo-benes,left,181,Midfielder - Central Midfield
laszlo-benes,left,181,Midfielder - Central Midfield
laszlo-benes,left,181,Midfielder - Central Midfield
laszlo-benes,left,181,Midfielder - Central Midfield
mamadou-doucoure,left,183,Defender - Centre-Back
mamadou-doucoure,left,183,Defender - Centre-Back
mamadou-doucoure,left,183,Defender - Centre-Back
mamadou-doucoure,left,183,Defender - Centre-Back
mamadou-doucoure,left,183,Defender - Centre-Back
marcus-thuram,right,192,Forward - Left Winger
marcus-thuram,right,192,Forward - Left Winger
marcus-thuram,right,192,Forward - Left Winger
marcus-thuram,right,192,Forward - Left Winger
marcus-thuram,right,192,Forward - Left Winger
matthias-ginter,right,191,Defender - Centre-Back
matthias-ginter,right,191,Defender - Centre-Back
matthias-ginter,right,191,Defender - Centre-Back
matthias-ginter,right,191,Defender - Centre-Back
matthias-ginter,right,191,Defender - Centre-Back
matthias-ginter,right,191,Defender - Centre-Back
max-grun,right,190,Goalkeeper
max-grun,right,190,Goalkeeper
max-grun,right,190,Goalkeeper
max-grun,right,190,Goalkeeper
max-grun,right,190,Goalkeeper
max-grun,right,190,Goalkeeper
max-grun,right,190,Goalkeeper
max-grun,right,190,Goalkeeper
nico-elvedi,right,189,Defender - Centre-Back
nico-elvedi,right,189,Defender - Centre-Back
nico-elvedi,right,189,Defender - Centre-Back
nico-elvedi,right,189,Defender - Centre-Back
oscar-wendt,left,181,Defender - Left-Back
oscar-wendt,left,181,Defender - Left-Back
oscar-wendt,left,181,Defender - Left-Back
patrick-herrmann,right,179,Forward - Right Winger
patrick-herrmann,right,179,Forward - Right Winger
patrick-herrmann,right,179,Forward - Right Winger
patrick-herrmann,right,179,Forward - Right Winger
raffael,right,174,Forward - Second Striker
raffael,right,174,Forward - Second Striker
raffael,right,174,Forward - Second Striker
raffael,right,174,Forward - Second Striker
raffael,right,174,Forward - Second Striker
raffael,right,174,Forward - Second Striker
raffael,right,174,Forward - Second Striker
raffael,right,174,Forward - Second Striker
raffael,right,174,Forward - Second Striker
raffael,right,174,Forward - Second Striker
raffael,right,174,Forward - Second Striker
ramy-bensebaini,left,186,Defender - Left-Back
ramy-bensebaini,left,186,Defender - Left-Back
ramy-bensebaini,left,186,Defender - Left-Back
ramy-bensebaini,left,186,Defender - Left-Back
ramy-bensebaini,left,186,Defender - Left-Back
ramy-bensebaini,left,186,Defender - Left-Back
ramy-bensebaini,left,186,Defender - Left-Back
ramy-bensebaini,left,186,Defender - Left-Back
stefan-lainer,right,175,Defender - Right-Back
stefan-lainer,right,175,Defender - Right-Back
stefan-lainer,right,175,Defender - Right-Back
stefan-lainer,right,175,Defender - Right-Back
stefan-lainer,right,175,Defender - Right-Back
stefan-lainer,right,175,Defender - Right-Back
stefan-lainer,right,175,Defender - Right-Back
stefan-lainer,right,175,Defender - Right-Back
stefan-lainer,right,175,Defender - Right-Back
stefan-lainer,right,175,Defender - Right-Back
tobias-sippel,right,180,Goalkeeper
tobias-sippel,right,180,Goalkeeper
tobias-sippel,right,180,Goalkeeper
tobias-sippel,right,180,Goalkeeper
tobias-sippel,right,180,Goalkeeper
tobias-sippel,right,180,Goalkeeper
tobias-strobl,right,188,Midfielder - Defensive Midfield
tobias-strobl,right,188,Midfielder - Defensive Midfield
tobias-strobl,right,188,Midfielder - Defensive Midfield
tobias-strobl,right,188,Midfielder - Defensive Midfield
tobias-strobl,right,188,Midfielder - Defensive Midfield
tobias-strobl,right,188,Midfielder - Defensive Midfield
tobias-strobl,right,188,Midfielder - Defensive Midfield
tobias-strobl,right,188,Midfielder - Defensive Midfield
tobias-strobl,right,188,Midfielder - Defensive Midfield
tobias-strobl,right,188,Midfielder - Defensive Midfield
tony-jantschke,right,177,Defender - Centre-Back
tony-jantschke,right,177,Defender - Centre-Back
tony-jantschke,right,177,Defender - Centre-Back
tony-jantschke,right,177,Defender - Centre-Back
tony-jantschke,right,177,Defender - Centre-Back
torben-musel,right,185,Midfielder - Attacking Midfield
torben-musel,right,185,Midfielder - Attacking Midfield
torben-musel,right,185,Midfielder - Attacking Midfield
torben-musel,right,185,Midfielder - Attacking Midfield
torben-musel,right,185,Midfielder - Attacking Midfield
yann-sommer,right,183,Goalkeeper
yann-sommer,right,183,Goalkeeper
yann-sommer,right,183,Goalkeeper
yann-sommer,right,183,Goalkeeper
yann-sommer,right,183,Goalkeeper
yann-sommer,right,183,Goalkeeper
yann-sommer,right,183,Goalkeeper
yann-sommer,right,183,Goalkeeper
alphonso-davies,left,181,Defender - Left-Back
alphonso-davies,left,181,Defender - Left-Back
alphonso-davies,left,181,Defender - Left-Back
alvaro-odriozola,right,176,Defender - Right-Back
alvaro-odriozola,right,176,Defender - Right-Back
alvaro-odriozola,right,176,Defender - Right-Back
alvaro-odriozola,right,176,Defender - Right-Back
alvaro-odriozola,right,176,Defender - Right-Back
benjamin-pavard,right,186,Defender - Right-Back
benjamin-pavard,right,186,Defender - Right-Back
benjamin-pavard,right,186,Defender - Right-Back
benjamin-pavard,right,186,Defender - Right-Back
christian-fruchtl,left,193,Goalkeeper
christian-fruchtl,left,193,Goalkeeper
christian-fruchtl,left,193,Goalkeeper
christian-fruchtl,left,193,Goalkeeper
christian-fruchtl,left,193,Goalkeeper
christian-fruchtl,left,193,Goalkeeper
christian-fruchtl,left,193,Goalkeeper
corentin-tolisso,right,181,Midfielder - Central Midfield
corentin-tolisso,right,181,Midfielder - Central Midfield
corentin-tolisso,right,181,Midfielder - Central Midfield
david-alaba,left,180,Defender - Centre-Back
david-alaba,left,180,Defender - Centre-Back
david-alaba,left,180,Defender - Centre-Back
david-alaba,left,180,Defender - Centre-Back
david-alaba,left,180,Defender - Centre-Back
david-alaba,left,180,Defender - Centre-Back
david-alaba,left,180,Defender - Centre-Back
david-alaba,left,180,Defender - Centre-Back
david-alaba,left,180,Defender - Centre-Back
fiete-arp,right,184,Forward - Centre-Forward
fiete-arp,right,184,Forward - Centre-Forward
fiete-arp,right,184,Forward - Centre-Forward
fiete-arp,right,184,Forward - Centre-Forward
fiete-arp,right,184,Forward - Centre-Forward
ivan-perisic,both,187,Forward - Left Winger
ivan-perisic,both,187,Forward - Left Winger
ivan-perisic,both,187,Forward - Left Winger
ivan-perisic,both,187,Forward - Left Winger
ivan-perisic,both,187,Forward - Left Winger
ivan-perisic,both,187,Forward - Left Winger
ivan-perisic,both,187,Forward - Left Winger
ivan-perisic,both,187,Forward - Left Winger
ivan-perisic,both,187,Forward - Left Winger
ivan-perisic,both,187,Forward - Left Winger
ivan-perisic,both,187,Forward - Left Winger
javi-martinez,right,192,Midfielder - Defensive Midfield
javi-martinez,right,192,Midfielder - Defensive Midfield
javi-martinez,right,192,Midfielder - Defensive Midfield
jerome-boateng,right,192,Defender - Centre-Back
jerome-boateng,right,192,Defender - Centre-Back
jerome-boateng,right,192,Defender - Centre-Back
jerome-boateng,right,192,Defender - Centre-Back
jerome-boateng,right,192,Defender - Centre-Back
jerome-boateng,right,192,Defender - Centre-Back
jerome-boateng,right,192,Defender - Centre-Back
jerome-boateng,right,192,Defender - Centre-Back
joshua-kimmich,right,176,Midfielder - Defensive Midfield
joshua-kimmich,right,176,Midfielder - Defensive Midfield
joshua-kimmich,right,176,Midfielder - Defensive Midfield
joshua-kimmich,right,176,Midfielder - Defensive Midfield
joshua-kimmich,right,176,Midfielder - Defensive Midfield
joshua-kimmich,right,176,Midfielder - Defensive Midfield
joshua-zirkzee,right,193,Forward - Centre-Forward
joshua-zirkzee,right,193,Forward - Centre-Forward
joshua-zirkzee,right,193,Forward - Centre-Forward
joshua-zirkzee,right,193,Forward - Centre-Forward
joshua-zirkzee,right,193,Forward - Centre-Forward
joshua-zirkzee,right,193,Forward - Centre-Forward
kingsley-coman,right,179,Forward - Left Winger
kingsley-coman,right,179,Forward - Left Winger
kingsley-coman,right,179,Forward - Left Winger
kingsley-coman,right,179,Forward - Left Winger
kingsley-coman,right,179,Forward - Left Winger
kingsley-coman,right,179,Forward - Left Winger
kingsley-coman,right,179,Forward - Left Winger
leon-goretzka,right,189,Midfielder - Central Midfield
leon-goretzka,right,189,Midfielder - Central Midfield
leon-goretzka,right,189,Midfielder - Central Midfield
leon-goretzka,right,189,Midfielder - Central Midfield
leon-goretzka,right,189,Midfielder - Central Midfield
leon-goretzka,right,189,Midfielder - Central Midfield
lucas-hernandez,left,182,Defender - Left-Back
lucas-hernandez,left,182,Defender - Left-Back
lucas-hernandez,left,182,Defender - Left-Back
lucas-hernandez,left,182,Defender - Left-Back
lucas-hernandez,left,182,Defender - Left-Back
lucas-hernandez,left,182,Defender - Left-Back
lars-lukas-mai,right,190,Defender - Centre-Back
lars-lukas-mai,right,190,Defender - Centre-Back
lars-lukas-mai,right,190,Defender - Centre-Back
lars-lukas-mai,right,190,Defender - Centre-Back
lars-lukas-mai,right,190,Defender - Centre-Back
lars-lukas-mai,right,190,Defender - Centre-Back
lars-lukas-mai,right,190,Defender - Centre-Back
manuel-neuer,right,193,Goalkeeper
manuel-neuer,right,193,Goalkeeper
manuel-neuer,right,193,Goalkeeper
manuel-neuer,right,193,Goalkeeper
niklas-sule,right,195,Defender - Centre-Back
niklas-sule,right,195,Defender - Centre-Back
niklas-sule,right,195,Defender - Centre-Back
niklas-sule,right,195,Defender - Centre-Back
niklas-sule,right,195,Defender - Centre-Back
niklas-sule,right,195,Defender - Centre-Back
niklas-sule,right,195,Defender - Centre-Back
niklas-sule,right,195,Defender - Centre-Back
kwasi-okyere-wriedt,left,188,Forward - Centre-Forward
kwasi-okyere-wriedt,left,188,Forward - Centre-Forward
kwasi-okyere-wriedt,left,188,Forward - Centre-Forward
kwasi-okyere-wriedt,left,188,Forward - Centre-Forward
kwasi-okyere-wriedt,left,188,Forward - Centre-Forward
kwasi-okyere-wriedt,left,188,Forward - Centre-Forward
kwasi-okyere-wriedt,left,188,Forward - Centre-Forward
kwasi-okyere-wriedt,left,188,Forward - Centre-Forward
oliver-batista-meier,right,178,Forward - Left Winger
oliver-batista-meier,right,178,Forward - Left Winger
oliver-batista-meier,right,178,Forward - Left Winger
oliver-batista-meier,right,178,Forward - Left Winger
oliver-batista-meier,right,178,Forward - Left Winger
oliver-batista-meier,right,178,Forward - Left Winger
philippe-coutinho,right,172,Midfielder - Attacking Midfield
philippe-coutinho,right,172,Midfielder - Attacking Midfield
philippe-coutinho,right,172,Midfielder - Attacking Midfield
philippe-coutinho,right,172,Midfielder - Attacking Midfield
philippe-coutinho,right,172,Midfielder - Attacking Midfield
philippe-coutinho,right,172,Midfielder - Attacking Midfield
philippe-coutinho,right,172,Midfielder - Attacking Midfield
philippe-coutinho,right,172,Midfielder - Attacking Midfield
philippe-coutinho,right,172,Midfielder - Attacking Midfield
robert-lewandowski,right,184,Forward - Centre-Forward
robert-lewandowski,right,184,Forward - Centre-Forward
robert-lewandowski,right,184,Forward - Centre-Forward
robert-lewandowski,right,184,Forward - Centre-Forward
robert-lewandowski,right,184,Forward - Centre-Forward
sarpreet-singh,left,175,Midfielder - Attacking Midfield
sarpreet-singh,left,175,Midfielder - Attacking Midfield
sarpreet-singh,left,175,Midfielder - Attacking Midfield
sarpreet-singh,left,175,Midfielder - Attacking Midfield
sarpreet-singh,left,175,Midfielder - Attacking Midfield
serge-gnabry,right,175,Forward - Right Winger
serge-gnabry,right,175,Forward - Right Winger
serge-gnabry,right,175,Forward - Right Winger
serge-gnabry,right,175,Forward - Right Winger
serge-gnabry,right,175,Forward - Right Winger
serge-gnabry,right,175,Forward - Right Winger
serge-gnabry,right,175,Forward - Right Winger
serge-gnabry,right,175,Forward - Right Winger
serge-gnabry,right,175,Forward - Right Winger
serge-gnabry,right,175,Forward - Right Winger
serge-gnabry,right,175,Forward - Right Winger
sven-ulreich,right,192,Goalkeeper
sven-ulreich,right,192,Goalkeeper
sven-ulreich,right,192,Goalkeeper
sven-ulreich,right,192,Goalkeeper
sven-ulreich,right,192,Goalkeeper
sven-ulreich,right,192,Goalkeeper
sven-ulreich,right,192,Goalkeeper
sven-ulreich,right,192,Goalkeeper
thiago,right,174,Midfielder - Central Midfield
thiago,right,174,Midfielder - Central Midfield
thiago,right,174,Midfielder - Central Midfield
thiago,right,174,Midfielder - Central Midfield
thiago,right,174,Midfielder - Central Midfield
thiago,right,174,Midfielder - Central Midfield
thomas-muller,right,186,Forward - Second Striker
thomas-muller,right,186,Forward - Second Striker
