,name,age,date,mv
27738,thomas-fimognari,17,19,360000
27739,thomas-fimognari,16,18,360000
27740,thomas-gerbino,18,20,360000
27741,thomas-gerbino,17,19,360000
27742,thomas-gerbino,16,18,360000
27743,tomas-rincon,30,18,7200000
27744,tomas-rincon,30,18,7200000
27745,tomas-rincon,29,17,7200000
27746,tomas-rincon,29,17,8100000
27747,tomas-rincon,26,14,2250000
27748,tomas-rincon,22,10,900000
27749,tomas-rincon,22,9,900000
27750,tomas-rincon,21,9,900000
27751,tomas-rincon,20,8,900000
27752,tomas-rincon,19,7,900000
27753,tomas-rincon,18,6,900000
27754,tommaso-di-marco,17,20,900000
27755,tommaso-di-marco,17,20,900000
27756,tommaso-di-marco,16,19,900000
27757,tommaso-fontana,20,20,45000
27758,tommaso-fontana,19,19,45000
27759,tommaso-fontana,19,19,45000
27760,tommaso-fontana,19,19,45000
27761,tommaso-fontana,19,19,45000
27762,tommaso-marafioti,18,21,45000
27763,tommaso-marafioti,17,20,45000
27764,tommaso-marafioti,16,19,45000
27765,tommaso-marafioti,15,18,45000
27766,vilius-piliukaitis,19,20,23000
27767,vilius-piliukaitis,19,20,23000
27768,vilius-piliukaitis,18,19,23000
27769,vilius-piliukaitis,18,19,23000
27770,vilius-piliukaitis,17,18,23000
27771,vilius-piliukaitis,16,17,23000
27772,vincenzo-millico,19,19,900000
27773,vincenzo-millico,17,17,900000
27774,vincenzo-millico,15,15,900000
27775,vincenzo-millico,11,11,900000
27776,vincenzo-millico,8,8,900000
27777,vittorio-imperato,17,20,900000
27778,vittorio-imperato,16,19,900000
27779,vittorio-imperato,16,19,900000
27780,vittorio-imperato,15,18,900000
27781,wilfried-stephane-singo,18,19,113000
27782,wilfried-stephane-singo,18,19,900000
27783,adams-kamagate,17,20,900000
27784,adams-kamagate,16,19,900000
27785,alessandro-chiavon,17,20,900000
27786,alessandro-rigoli,32,18,45000
27787,alessandro-rigoli,22,8,45000
27788,alessandro-rigoli,21,7,45000
27789,alessandro-rigoli,20,6,45000
27790,alessandro-tassotti,17,19,45000
27791,alessandro-tassotti,16,18,45000
27792,alessandro-zuliani,17,20,45000
27793,aljaz-dzankic,18,20,45000
27794,aljaz-dzankic,17,19,45000
27795,aljaz-dzankic,15,17,45000
27796,aron-katuma,20,20,23000
27797,aron-katuma,19,19,23000
27798,aron-katuma,18,18,23000
27799,aron-katuma,17,17,23000
27800,bram-nuytinck,27,17,1800000
27801,bram-nuytinck,22,12,2250000
27802,bram-nuytinck,19,9,2250000
27803,bram-nuytinck,11,1,2250000
27804,davide-rufino,17,20,2250000
27805,edoardo-piana,17,20,2250000
27806,edoardo-piana,16,19,2250000
27807,edoardo-piana,15,18,2250000
27808,enrico-biancon,19,20,45000
27809,enrico-biancon,18,19,45000
27810,enrico-biancon,17,18,45000
27811,enrico-oviszach,19,20,68000
27812,enrico-oviszach,17,18,45000
27813,eric-lirussi,19,20,45000
27814,eric-lirussi,17,18,45000
27815,eric-lirussi,16,16,45000
27816,filip-vasko,21,20,68000
27817,filip-vasko,17,16,45000
27818,filippo-pozzani,18,21,45000
27819,filippo-pozzani,17,20,45000
27820,filippo-pozzani,17,20,45000
27821,francesco-mazzolo,20,21,45000
27822,francesco-mazzolo,19,20,45000
27823,francesco-mazzolo,17,18,45000
27824,francesco-mazzolo,16,17,45000
27825,gabriel-pecos,19,20,45000
27826,gabriel-pecos,17,18,45000
27827,gabriel-pecos,16,17,45000
27828,gabriel-rossitto,18,20,45000
27829,gabriel-rossitto,16,19,45000
27830,gabriel-rossitto,14,17,45000
27831,giacomo-fedel,19,21,45000
27832,giacomo-fedel,18,20,45000
27833,giacomo-fedel,17,19,45000
27834,giacomo-fedel,16,18,45000
27835,gianluca-cum,17,19,45000
27836,hidde-ter-avest,21,18,1130000
27837,hidde-ter-avest,18,15,45000
27838,hidde-ter-avest,17,14,1130000
27839,ilija-nestorovski,29,19,3600000
27840,ilija-nestorovski,26,16,1350000
27841,ilija-nestorovski,25,15,180000
27842,ilija-nestorovski,25,15,180000
27843,ilija-nestorovski,23,13,180000
27844,ilija-nestorovski,23,12,180000
27845,ilija-nestorovski,22,12,405000
27846,ilija-nestorovski,22,11,405000
27847,ilija-nestorovski,21,11,405000
27848,ilija-nestorovski,20,10,315000
27849,ilija-nestorovski,18,8,405000
27850,jacopo-fedrizzi,17,20,405000
27851,jan-kubala,21,21,68000
27852,jan-kubala,20,20,68000
27853,jan-kubala,17,17,68000
27854,jens-stryger-larsen,26,17,900000
27855,jens-stryger-larsen,23,14,720000
27856,jens-stryger-larsen,22,13,810000
27857,jens-stryger-larsen,18,9,90000
27858,juan-musso,24,18,900000
27859,juan-musso,18,12,900000
27860,ken-sema,27,20,4320000
27861,ken-sema,26,19,3150000
27862,ken-sema,25,18,900000
27863,ken-sema,23,16,180000
27864,ken-sema,21,14,180000
27865,ken-sema,21,13,180000
27866,ken-sema,20,13,180000
27867,ken-sema,20,13,180000
27868,kevin-lasagna,25,17,2700000
27869,kevin-lasagna,25,17,2520000
27870,kevin-lasagna,25,17,2520000
27871,kevin-lasagna,22,14,68000
27872,kevin-lasagna,22,14,68000
27873,kevin-lasagna,21,13,68000
27874,kevin-lasagna,20,12,68000
27875,leonardo-pasian,16,20,68000
27876,leonardo-pasian,15,19,68000
27877,lorenzo-codutti,17,20,68000
27878,luca-aviani,18,19,68000
27879,luca-aviani,17,18,68000
27880,luca-aviani,16,17,68000
27881,luca-moretti,18,18,68000
27882,luca-moretti,18,18,68000
27883,luca-moretti,17,17,68000
27884,luis-ndreu,18,17,68000
27885,lukasz-teodorczyk,30,21,1350000
27886,lukasz-teodorczyk,29,20,1350000
27887,lukasz-teodorczyk,27,18,6750000
27888,lukasz-teodorczyk,26,17,11250000
27889,lukasz-teodorczyk,26,17,11250000
27890,lukasz-teodorczyk,25,16,3150000
27891,lukasz-teodorczyk,23,14,1800000
27892,lukasz-teodorczyk,22,13,1350000
27893,lukasz-teodorczyk,19,10,1800000
27894,manuel-gasparini,18,20,1800000
27895,manuel-gasparini,15,17,1800000
27896,marco-ballarini,20,21,45000
27897,marco-ballarini,19,20,45000
27898,marco-ballarini,19,20,45000
27899,marco-ballarini,17,18,45000
27900,marco-ballarini,16,17,45000
27901,marco-ballarini,16,17,45000
27902,martin-palumbo,17,19,45000
27903,marvin-zeegelaar,30,20,1350000
27904,marvin-zeegelaar,29,19,2250000
27905,marvin-zeegelaar,29,19,2700000
27906,marvin-zeegelaar,27,17,3150000
27907,marvin-zeegelaar,26,16,900000
27908,marvin-zeegelaar,24,14,450000
27909,marvin-zeegelaar,24,14,450000
27910,marvin-zeegelaar,24,13,450000
27911,marvin-zeegelaar,23,13,450000
27912,marvin-zeegelaar,22,12,45000
27913,marvin-zeegelaar,21,11,450000
27914,marvin-zeegelaar,21,11,450000
27915,marvin-zeegelaar,21,11,135000
27916,marvin-zeegelaar,20,10,90000
27917,marvin-zeegelaar,19,9,45000
27918,marvin-zeegelaar,17,7,45000
27919,marvin-zeegelaar,16,6,45000
27920,marvin-zeegelaar,12,2,45000
27921,marvin-zeegelaar,11,1,45000
27922,mato-jajalo,31,19,900000
27923,mato-jajalo,27,15,675000
27924,mato-jajalo,26,14,450000
27925,mato-jajalo,26,14,450000
27926,mato-jajalo,26,14,450000
27927,mato-jajalo,23,11,2250000
27928,mato-jajalo,23,11,2250000
27929,mato-jajalo,22,10,1350000
27930,mato-jajalo,21,9,1350000
27931,mato-jajalo,19,7,45000
27932,mato-jajalo,17,5,45000
27933,mato-jajalo,15,3,45000
27934,mato-jajalo,11,99,45000
27935,matteo-amoroso,17,20,45000
27936,matteo-brighi,38,19,5850000
27937,matteo-brighi,37,18,315000
27938,matteo-brighi,35,16,360000
27939,matteo-brighi,34,15,360000
27940,matteo-brighi,33,14,900000
27941,matteo-brighi,32,13,1440000
27942,matteo-brighi,32,13,1440000
27943,matteo-brighi,31,12,2250000
27944,matteo-brighi,31,12,2250000
27945,matteo-brighi,30,11,5400000
27946,matteo-brighi,26,7,5850000
27947,matteo-brighi,23,4,5850000
27948,matteo-brighi,23,4,5850000
27949,matteo-brighi,23,4,5850000
27950,matteo-brighi,23,4,5850000
27951,matteo-brighi,22,3,5850000
27952,matteo-brighi,21,2,5850000
27953,matteo-brighi,21,2,5850000
27954,matteo-brighi,20,1,5850000
27955,matteo-brighi,19,0,5850000
27956,matteo-brighi,17,98,5850000
27957,mattia-codromaz,17,20,5850000
27958,mattia-compagnon,18,20,68000
27959,mattia-compagnon,16,18,5850000
27960,mattia-damiani,18,20,5850000
27961,nicola-pucci,22,19,5850000
27962,nicola-pucci,20,17,5850000
27963,nicola-pucci,19,16,5850000
27964,thibaut-courtois,26,18,58500000
27965,thibaut-courtois,22,14,22500000
27966,thibaut-courtois,19,11,3600000
27967,thibaut-courtois,19,11,3600000
27968,thibaut-courtois,17,9,45000
27969,thibaut-courtois,16,8,45000
27970,thibaut-courtois,15,7,45000
27971,nicolo-del-fabro,17,19,5850000
27972,paolo-snidarcig,20,21,5850000
27973,paolo-snidarcig,19,20,5850000
27974,paolo-snidarcig,19,20,5850000
27975,paolo-snidarcig,18,19,5850000
27976,paolo-snidarcig,17,18,5850000
27977,raed-jaziri,17,20,5850000
27978,riccardo-castagnaviz,17,20,5850000
27979,riccardo-pinzi,17,20,5850000
27980,riccardo-pinzi,16,19,5850000
27981,riccardo-pinzi,14,17,5850000
27982,ricky-maset,17,20,5850000
27983,ricky-maset,17,20,5850000
27984,ricky-maset,17,20,5850000
27985,ricky-maset,16,19,5850000
27986,ricky-maset,15,18,5850000
27987,rodrigo-becao,23,19,6300000
27988,rodrigo-becao,23,19,6300000
27989,rodrigo-becao,22,18,360000
27990,rodrigo-becao,21,17,45000
27991,rodrigo-de-paul,22,16,2250000
27992,rodrigo-de-paul,22,16,4050000
27993,rodrigo-de-paul,22,16,4500000
27994,rodrigo-de-paul,20,14,3150000
27995,rodrigo-de-paul,18,12,4500000
27996,rolando-mandragora,24,21,10800000
27997,rolando-mandragora,23,20,10800000
27998,rolando-mandragora,23,20,10800000
27999,rolando-mandragora,21,18,9000000
28000,rolando-mandragora,21,18,9000000
28001,rolando-mandragora,20,17,2700000
28002,rolando-mandragora,19,16,2700000
28003,rolando-mandragora,19,16,1800000
28004,rolando-mandragora,19,16,1800000
28005,rolando-mandragora,19,16,1800000
28006,rolando-mandragora,18,15,720000
28007,rolando-mandragora,17,14,720000
28008,rolando-mandragora,15,11,720000
28009,samir-handanovic,28,12,13500000
28010,samir-handanovic,23,7,675000
28011,samir-handanovic,22,6,360000
28012,samir-handanovic,22,6,360000
28013,samir-handanovic,22,6,360000
28014,samir-handanovic,22,5,360000
28015,samir-handanovic,21,5,360000
28016,samir-handanovic,20,4,360000
28017,samir-handanovic,19,3,360000
28018,samuele-garbero,17,20,720000
28019,samuele-perisan,23,20,135000
28020,samuele-perisan,22,19,113000
28021,samuele-perisan,21,18,113000
28022,samuele-perisan,21,18,113000
28023,samuele-perisan,21,18,90000
28024,samuele-perisan,21,18,90000
28025,samuele-perisan,20,17,90000
28026,samuele-perisan,19,16,90000
28027,samuele-perisan,17,14,90000
28028,sebastian-prodl,33,20,1350000
28029,sebastian-prodl,33,20,1350000
28030,sebastian-prodl,28,15,2700000
28031,sebastian-prodl,21,8,2250000
28032,sebastian-prodl,20,7,45000
28033,sebastian-prodl,18,5,45000
28034,sebastian-prodl,16,3,45000
28035,sebastian-prodl,15,2,45000
28036,sebastian-prodl,14,1,45000
28037,sebastian-prodl,11,98,45000
28038,sebastien-de-maio,32,19,900000
28039,sebastien-de-maio,32,19,900000
28040,sebastien-de-maio,32,19,900000
28041,sebastien-de-maio,30,17,1350000
28042,sebastien-de-maio,30,17,1350000
28043,sebastien-de-maio,29,16,2700000
28044,sebastien-de-maio,29,16,2700000
28045,sebastien-de-maio,26,13,540000
28046,sebastien-de-maio,24,11,360000
28047,sebastien-de-maio,24,11,630000
28048,sebastien-de-maio,22,9,45000
28049,sebastien-de-maio,22,9,45000
28050,sebastien-de-maio,21,8,45000
28051,sebastien-de-maio,20,7,45000
28052,sebastien-de-maio,19,6,45000
28053,seko-fofana,25,20,8550000
28054,seko-fofana,21,16,1350000
28055,seko-fofana,21,16,1350000
28056,seko-fofana,20,15,450000
28057,seko-fofana,20,15,450000
28058,seko-fofana,20,14,450000
28059,seko-fofana,18,13,450000
28060,seko-fofana,17,12,450000
28061,simone-ianesi,17,19,450000
28062,simone-ianesi,16,18,450000
28063,stefano-okaka,30,19,4500000
28064,stefano-okaka,30,19,4500000
28065,stefano-okaka,30,19,4500000
28066,stefano-okaka,27,16,5850000
28067,stefano-okaka,26,15,5400000
28068,stefano-okaka,25,14,1080000
28069,stefano-okaka,24,13,1080000
28070,stefano-okaka,23,12,1800000
28071,stefano-okaka,23,12,1800000
28072,stefano-okaka,23,12,1800000
28073,stefano-okaka,23,12,1800000
28074,stefano-okaka,22,11,2610000
28075,stefano-okaka,22,11,3150000
28076,stefano-okaka,21,10,3600000
28077,stefano-okaka,21,10,3600000
28078,stefano-okaka,20,9,3150000
28079,stefano-okaka,20,9,3150000
28080,stefano-okaka,19,8,1800000
28081,stefano-okaka,18,7,1350000
28082,stefano-okaka,16,5,1350000
28083,stefano-okaka,15,4,1350000
28084,thomas-battistella,17,18,450000
28085,thomas-battistella,16,17,450000
28086,walace,24,19,7650000
28087,walace,23,18,4050000
28088,walace,22,17,8100000
28089,walace,19,14,4050000
28090,william-troost-ekong,27,20,2880000
28091,william-troost-ekong,25,18,1800000
28092,william-troost-ekong,24,17,900000
28093,william-troost-ekong,24,16,900000
28094,william-troost-ekong,22,15,270000
28095,william-troost-ekong,22,15,270000
28096,william-troost-ekong,22,15,180000
28097,william-troost-ekong,21,14,225000
28098,william-troost-ekong,21,14,225000
28099,william-troost-ekong,21,14,225000
28100,william-troost-ekong,20,13,225000
28101,william-troost-ekong,18,11,225000
28102,william-troost-ekong,17,10,225000
28103,william-troost-ekong,15,8,225000
28104,adama-sane,21,21,90000
28105,adama-sane,20,20,90000
28106,adama-sane,18,18,90000
28107,adama-sane,17,17,90000
28108,alan-empereur,24,18,225000
28109,alan-empereur,24,18,225000
28110,alan-empereur,24,18,225000
28111,alan-empereur,22,16,225000
28112,alan-empereur,21,15,90000
28113,alan-empereur,21,15,90000
28114,alan-empereur,21,15,90000
28115,alan-empereur,21,15,90000
28116,alan-empereur,20,14,68000
28117,alan-empereur,17,11,45000
28118,alessandro-berardi,28,18,68000
28119,alessandro-berardi,27,18,68000
28120,alessandro-berardi,26,17,113000
28121,alessandro-berardi,24,15,90000
28122,alessandro-berardi,24,15,90000
28123,alessandro-berardi,24,15,135000
28124,alessandro-berardi,24,15,135000
28125,alessandro-berardi,23,14,135000
28126,alessandro-berardi,23,14,135000
28127,alessandro-berardi,22,13,180000
28128,alessandro-berardi,22,13,180000
28129,alessandro-berardi,21,12,180000
28130,alessandro-berardi,20,11,45000
28131,amir-rrahmani,26,20,12600000
28132,amir-rrahmani,26,20,5400000
28133,amir-rrahmani,26,20,5400000
28134,amir-rrahmani,25,19,1350000
28135,amir-rrahmani,23,17,1310000
28136,amir-rrahmani,22,16,1580000
28137,amir-rrahmani,22,16,1580000
28138,amir-rrahmani,21,15,405000
28139,amir-rrahmani,19,13,1580000
28140,andrea-danzi,19,18,450000
28141,andrea-danzi,16,15,1580000
28142,andrea-gresele,17,19,1580000
28143,andrea-gresele,16,18,1580000
28144,andrea-marini,20,4,1580000
28145,andrea-multari,18,21,1580000
28146,andrea-multari,17,20,1580000
28147,andrea-rudella,19,20,1580000
28148,andrea-rudella,18,19,1580000
28149,andrea-rudella,17,18,1580000
28150,bernardo-calabrese,17,19,1580000
28151,bernardo-calabrese,16,18,1580000
28152,bogdan-jocic,18,19,1580000
28153,bogdan-jocic,18,19,1580000
28154,bogdan-jocic,18,19,1580000
28155,bogdan-jocic,16,17,1580000
28156,bogdan-jocic,14,15,1580000
28157,boris-radunovi%C4%87,24,20,405000
28158,boris-radunovi%C4%87,23,19,810000
28159,boris-radunovi%C4%87,23,19,810000
28160,boris-radunovi%C4%87,22,18,900000
28161,boris-radunovi%C4%87,22,18,900000
28162,boris-radunovi%C4%87,21,17,720000
28163,boris-radunovi%C4%87,21,17,720000
28164,boris-radunovi%C4%87,20,16,540000
28165,boris-radunovi%C4%87,19,15,450000
28166,boris-radunovi%C4%87,17,13,90000
28167,christian-pierobon,17,19,90000
28168,christian-pierobon,16,18,90000
28169,christian-pierobon,16,18,90000
28170,christian-pierobon,15,17,90000
28171,claud-adjapong,23,21,2430000
28172,claud-adjapong,22,20,2430000
28173,claud-adjapong,22,20,2430000
28174,claud-adjapong,21,19,3150000
28175,claud-adjapong,18,16,270000
28176,claud-adjapong,16,14,3150000
28177,darko-lazovic,29,19,2700000
28178,darko-lazovic,25,15,2700000
28179,darko-lazovic,19,9,720000
28180,darko-lazovic,18,8,2700000
28181,davide-faraoni,28,19,810000
28182,davide-faraoni,28,19,810000
28183,davide-faraoni,28,19,900000
28184,davide-faraoni,26,17,900000
28185,davide-faraoni,25,16,1440000
28186,davide-faraoni,24,15,1440000
28187,davide-faraoni,24,15,1440000
28188,davide-faraoni,24,15,1350000
28189,davide-faraoni,23,14,2250000
28190,davide-faraoni,22,13,2700000
28191,davide-faraoni,21,12,3600000
28192,davide-faraoni,20,11,270000
28193,davide-faraoni,19,10,90000
28194,diego-armando-casalini,17,20,90000
28195,diego-armando-casalini,16,19,90000
28196,diego-armando-casalini,14,17,90000
28197,diego-bernardinello,19,20,45000
28198,diego-bernardinello,17,18,90000
28199,diego-coppola,16,20,90000
28200,diego-fornari,17,20,90000
28201,diego-gardini,18,21,90000
28202,diego-gardini,17,20,90000
28203,diego-gardini,17,20,90000
28204,dorian-ciezkowski,19,20,45000
28205,dorian-ciezkowski,18,19,45000
28206,dorian-ciezkowski,16,17,45000
28207,eddie-salcedo,20,21,9000000
28208,eddie-salcedo,19,20,9000000
28209,eddie-salcedo,19,20,9000000
28210,eddie-salcedo,19,20,9000000
28211,eddie-salcedo,18,19,1800000
28212,eddie-salcedo,18,19,1800000
28213,eddie-salcedo,18,19,1800000
28214,eddie-salcedo,18,19,1800000
28215,eddie-salcedo,17,18,1800000
28216,eddie-salcedo,17,18,1800000
28217,eddie-salcedo,16,17,1800000
28218,elia-dal-cortivo,20,21,45000
28219,elia-dal-cortivo,19,20,45000
28220,elia-dal-cortivo,17,18,45000
28221,emanuele-crema,17,20,45000
28222,emmanuel-badu,29,20,765000
28223,emmanuel-badu,29,20,765000
28224,emmanuel-badu,28,19,1350000
28225,emmanuel-badu,27,18,1350000
28226,emmanuel-badu,26,17,4500000
28227,emmanuel-badu,19,10,4500000
28228,emmanuel-badu,19,9,4500000
28229,emmanuel-badu,18,9,4500000
28230,emmanuel-badu,18,9,4500000
28231,emmanuel-badu,17,8,4500000
28232,emmanuel-badu,17,8,4500000
28233,emmanuel-badu,17,8,4500000
28234,eugenio-bracelli,18,20,4500000
28235,eugenio-bracelli,18,20,4500000
28236,eugenio-bracelli,17,19,4500000
28237,eugenio-bracelli,16,18,4500000
28238,fabio-borini,29,20,3600000
28239,fabio-borini,29,20,4500000
28240,fabio-borini,27,18,6300000
28241,fabio-borini,27,18,6300000
28242,fabio-borini,26,17,4500000
28243,fabio-borini,24,15,6300000
28244,fabio-borini,23,14,7650000
28245,fabio-borini,22,13,9000000
28246,fabio-borini,21,12,8100000
28247,fabio-borini,21,12,4320000
28248,fabio-borini,21,12,4320000
28249,fabio-borini,20,11,900000
28250,fabio-borini,20,11,90000
28251,fabio-borini,20,11,90000
28252,fabio-borini,20,11,90000
28253,fabio-borini,18,9,90000
28254,fabio-borini,16,7,90000
28255,fabio-corradini,17,17,90000
28256,federico-dimarco,23,21,4050000
28257,federico-dimarco,22,20,4500000
28258,federico-dimarco,21,19,4500000
28259,federico-dimarco,20,18,1800000
28260,federico-dimarco,20,18,1800000
28261,federico-dimarco,19,17,1800000
28262,federico-dimarco,19,17,1800000
28263,federico-dimarco,18,16,1170000
28264,federico-dimarco,18,16,1170000
28265,federico-dimarco,18,16,540000
28266,federico-dimarco,17,15,270000
28267,federico-dimarco,16,14,540000
28268,florian-hoxha,18,19,540000
28269,florian-hoxha,16,17,540000
28270,giampaolo-pazzini,36,20,315000
28271,giampaolo-pazzini,34,18,720000
28272,giampaolo-pazzini,34,18,900000
28273,giampaolo-pazzini,31,15,3600000
28274,giampaolo-pazzini,28,12,13050000
28275,giampaolo-pazzini,27,11,17100000
28276,giampaolo-pazzini,25,9,9000000
28277,giampaolo-pazzini,21,5,2700000
28278,giampaolo-pazzini,19,3,2700000
28279,giampaolo-pazzini,17,1,2700000
28280,giampaolo-pazzini,15,99,2700000
28281,gianmarco-atzei,17,20,2700000
28282,gianmarco-atzei,16,19,2700000
28283,gianmarco-atzei,16,19,2700000
28284,gianmarco-atzei,15,18,2700000
28285,destiny-udogie,17,20,2700000
28286,destiny-udogie,16,19,2700000
28287,destiny-udogie,15,18,2700000
28288,joao-cesco,19,20,2700000
28289,joao-cesco,18,19,2700000
28290,koray-gunter,26,20,4050000
28291,koray-gunter,26,20,4050000
28292,koray-gunter,25,19,900000
28293,koray-gunter,24,18,450000
28294,koray-gunter,20,14,450000
28295,koray-gunter,18,12,450000
28296,koray-gunter,17,11,450000
28297,koray-gunter,15,9,450000
28298,koray-gunter,14,8,450000
28299,koray-gunter,12,6,450000
28300,linas-zingertas,17,19,450000
28301,linas-zingertas,16,18,450000
28302,linas-zingertas,16,18,450000
28303,linas-zingertas,15,17,450000
28304,lorenzo-bertini,19,20,450000
28305,lorenzo-bertini,18,19,450000
28306,lorenzo-bertini,17,18,450000
28307,lorenzo-bertini,16,17,450000
28308,lorenzo-giacometti,17,20,450000
28309,lorenzo-giacometti,16,19,450000
